estrategia,R
IB_parc2R,1.0799
IB_parc2R,0.9762
IB_parc2R,2.5
IB_parc2R,-1.0
IB_parc2R,1.4704
IB_parc2R,0.342
IB_parc2R,0.9141
IB_parc2R,1.2891
IB_parc2R,0.5599
IB_parc2R,0.2787
IB_parc2R,2.5
IB_parc2R,0.4234
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,0.1361
IB_parc2R,-1.0
IB_parc2R,2.5
IB_parc2R,-1.0
IB_parc2R,0.0822
DIDI_pivo_TRIX,2.8917
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.777
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.0
DIDI_pivo_TRIX,1.5709
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.2296
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.7152
DIDI_pivo_TRIX,1.7883
DIDI_pivo_TRIX,1.0
DIDI_pivo_TRIX,2.6963
DIDI_pivo_TRIX,2.1554
DIDI_pivo_TRIX,2.2498
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.269
DIDI_pivo_TRIX,3.0039
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.9962
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.8031
DIDI_pivo_TRIX,2.6129
DIDI_pivo_TRIX,1.9753
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.45
DIDI_pivo_TRIX,1.8756
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.7705
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_ADX,-0.0896
DIDI_pivo_ADX,-0.0899
DIDI_pivo_ADX,0.6934
DIDI_pivo_ADX,-0.627
DIDI_pivo_ADX,-0.354
DIDI_pivo_ADX,0.0272
DIDI_pivo_ADX,1.0899
DIDI_pivo_ADX,-0.5144
DIDI_pivo_ADX,0.7718
DIDI_pivo_ADX,-0.0926
DIDI_pivo_ADX,-0.428
DIDI_pivo_ADX,0.3439
DIDI_pivo_ADX,-0.2046
DIDI_pivo_ADX,-0.1701
DIDI_pivo_ADX,0.0917
DIDI_pivo_ADX,0.2922
DIDI_pivo_ADX,-0.0681
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,-0.4039
DIDI_pivo_ADX,0.0265
DIDI_pivo_ADX,0.1266
DIDI_pivo_ADX,-0.396
DIDI_pivo_ADX,0.1743
DIDI_pivo_ADX,-0.4397
DIDI_pivo_ADX,0.0165
DIDI_pivo_ADX,-0.4277
DIDI_pivo_ADX,0.8178
DIDI_pivo_ADX,-0.0664
DIDI_pivo_ADX,-0.0778
DIDI_pivo_ADX,-0.2655
DIDI_pivo_ADX,-0.6899
DIDI_pivo_ADX,0.8004
DIDI_pivo_ADX,-0.4613
DIDI_pivo_ADX,0.6919
DIDI_pivo_ADX,0.1899
DIDI_pivo_ADX,-0.1891
DIDI_pivo_ADX,-0.1253
DIDI_pivo_ADX,4.0136
DIDI_pivo_ADX,-0.2361
DIDI_pivo_ADX,1.49
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,-0.67
DIDI_pivo_ADX,-0.4782
DIDI_pivo_ADX,-0.5578
DIDI_pivo_ADX,-0.0871
DIDI_pivo_ADX,-0.3111
DIDI_pivo_ADX,3.0634
DIDI_pivo_ADX,-0.4179
DIDI_pivo_ADX,0.2362
DIDI_pivo_ADX,0.3185
DIDI_pivo_ADX,-0.1076
DIDI_pivo_ADX,-0.2606
DIDI_pivo_ADX,-0.0051
DIDI_pivo_ADX,-0.1744
DIDI_pivo_ADX,2.5383
DIDI_pivo_ADX,-0.2495
DIDI_pivo_ADX,0.0058
DIDI_pivo_ADX,-0.0508
DIDI_pivo_ADX,0.0248
DIDI_pivo_ADX,-0.1729
DIDI_pivo_ADX,-0.3046
DIDI_pivo_ADX,0.0512
DIDI_pivo_ADX,-0.2653
DIDI_pivo_ADX,-0.4334
DIDI_pivo_ADX,1.443
DIDI_pivo_ADX,0.415
DIDI_pivo_ADX,-0.4389
DIDI_pivo_ADX,-0.7011
DIDI_pivo_ADX,0.8677
DIDI_pivo_ADX,-0.1433
DIDI_pivo_ADX,-0.5432
DIDI_pivo_ADX,-0.1762
DIDI_pivo_ADX,0.688
DIDI_pivo_ADX,2.3991
DIDI_pivo_ADX,-0.691
DIDI_pivo_ADX,0.018
DIDI_pivo_ADX,0.8102
DIDI_pivo_ADX,-0.5965
DIDI_pivo_ADX,0.2129
DIDI_pivo_ADX,-0.3317
DIDI_pivo_ADX,-0.5704
DIDI_pivo_ADX,-0.4508
IB_1R,1.0
IB_1R,1.0
IB_1R,-1.0
IB_1R,-1.0
IB_1R,1.0
IB_1R,-1.0
IB_1R,-1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,0.2909
IB_1R,1.0
IB_1R,1.0
IB_1R,-1.0
IB_2R,2.0
IB_2R,0.7923
IB_2R,-1.0
IB_2R,-1.0
IB_2R,2.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,2.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,2.0
IB_2R,0.2909
IB_2R,1.731
IB_2R,2.0
IB_2R,-1.0
IB_3R,3.0
IB_3R,0.7923
IB_3R,-1.0
IB_3R,-1.0
IB_3R,3.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,3.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,3.0
IB_3R,0.2909
IB_3R,1.731
IB_3R,2.6846
IB_3R,-1.0
IB_parc2R,2.5
IB_parc2R,0.7923
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,2.5
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,2.5
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,2.5
IB_parc2R,0.2909
IB_parc2R,1.731
IB_parc2R,2.3423
IB_parc2R,-1.0
DIDI_pivo_TRIX,1.7651
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.7126
DIDI_pivo_TRIX,3.7211
DIDI_pivo_TRIX,2.3856
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.0921
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.9096
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.7549
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.4073
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.3929
DIDI_pivo_TRIX,3.4332
DIDI_pivo_TRIX,1.9188
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.1484
DIDI_pivo_TRIX,0.6967
DIDI_pivo_TRIX,2.4598
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.4226
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.1497
DIDI_pivo_TRIX,1.9135
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.6484
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.4295
DIDI_pivo_ADX,-0.1591
DIDI_pivo_ADX,-0.0149
DIDI_pivo_ADX,-0.0436
DIDI_pivo_ADX,-0.1148
DIDI_pivo_ADX,-0.5136
DIDI_pivo_ADX,0.3223
DIDI_pivo_ADX,0.077
DIDI_pivo_ADX,0.002
DIDI_pivo_ADX,1.6503
DIDI_pivo_ADX,-0.1949
DIDI_pivo_ADX,0.0387
DIDI_pivo_ADX,-0.3655
DIDI_pivo_ADX,-0.4588
DIDI_pivo_ADX,4.3678
DIDI_pivo_ADX,-0.1563
DIDI_pivo_ADX,0.7483
DIDI_pivo_ADX,0.1921
DIDI_pivo_ADX,-0.0082
DIDI_pivo_ADX,-0.085
DIDI_pivo_ADX,0.626
DIDI_pivo_ADX,-0.0973
DIDI_pivo_ADX,-0.0218
DIDI_pivo_ADX,-0.2069
DIDI_pivo_ADX,-0.1297
DIDI_pivo_ADX,-0.4339
DIDI_pivo_ADX,-0.091
DIDI_pivo_ADX,-0.2569
DIDI_pivo_ADX,-0.2338
DIDI_pivo_ADX,-0.2696
DIDI_pivo_ADX,0.3924
DIDI_pivo_ADX,-0.3251
DIDI_pivo_ADX,0.3462
DIDI_pivo_ADX,0.5801
DIDI_pivo_ADX,-0.46
DIDI_pivo_ADX,-0.3971
DIDI_pivo_ADX,-0.06
DIDI_pivo_ADX,0.1001
DIDI_pivo_ADX,0.5361
DIDI_pivo_ADX,-0.4545
DIDI_pivo_ADX,0.7425
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,-0.382
DIDI_pivo_ADX,0.1577
DIDI_pivo_ADX,-0.5318
DIDI_pivo_ADX,-0.2936
DIDI_pivo_ADX,-0.0148
DIDI_pivo_ADX,-0.2024
DIDI_pivo_ADX,4.5958
DIDI_pivo_ADX,0.4548
DIDI_pivo_ADX,0.0846
DIDI_pivo_ADX,-0.2779
DIDI_pivo_ADX,-0.2706
DIDI_pivo_ADX,0.7877
DIDI_pivo_ADX,-0.2211
DIDI_pivo_ADX,1.7084
DIDI_pivo_ADX,-0.0846
DIDI_pivo_ADX,-0.2876
DIDI_pivo_ADX,0.2558
DIDI_pivo_ADX,-0.0513
DIDI_pivo_ADX,-0.1716
DIDI_pivo_ADX,-0.3778
DIDI_pivo_ADX,1.0898
DIDI_pivo_ADX,-0.0569
DIDI_pivo_ADX,0.0005
DIDI_pivo_ADX,-0.0531
DIDI_pivo_ADX,2.3199
DIDI_pivo_ADX,0.2015
DIDI_pivo_ADX,0.1386
DIDI_pivo_ADX,-0.1683
DIDI_pivo_ADX,0.0434
DIDI_pivo_ADX,-0.5198
DIDI_pivo_ADX,0.4017
DIDI_pivo_ADX,-0.0084
DIDI_pivo_ADX,-0.4838
DIDI_pivo_ADX,0.6348
DIDI_pivo_ADX,-0.3565
DIDI_pivo_ADX,-0.3781
DIDI_pivo_ADX,-0.3012
DIDI_pivo_ADX,0.698
DIDI_pivo_ADX,0.0504
DIDI_pivo_ADX,-0.0808
DIDI_pivo_ADX,0.0771
DIDI_pivo_ADX,0.182
DIDI_pivo_ADX,0.1471
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,-0.5388
DIDI_pivo_ADX,1.2891
DIDI_pivo_ADX,0.2125
IB_1R,1.0
IB_1R,-1.0
IB_2R,2.0
IB_2R,-1.0
IB_3R,-1.0
IB_3R,-1.0
IB_parc2R,1.0
IB_parc2R,-1.0
DIDI_pivo_TRIX,1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.0
DIDI_pivo_TRIX,3.8125
DIDI_pivo_TRIX,3.3061
DIDI_pivo_TRIX,1.4809
DIDI_pivo_TRIX,1.8754
DIDI_pivo_TRIX,3.3553
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.225
DIDI_pivo_TRIX,1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-0.0241
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,4.2647
DIDI_pivo_TRIX,1.8214
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.9015
DIDI_pivo_ADX,0.2121
DIDI_pivo_ADX,1.6771
DIDI_pivo_ADX,0.4203
DIDI_pivo_ADX,-0.5
DIDI_pivo_ADX,-0.2703
DIDI_pivo_ADX,0.4286
DIDI_pivo_ADX,0.9062
DIDI_pivo_ADX,0.1351
DIDI_pivo_ADX,-0.2981
DIDI_pivo_ADX,1.8413
DIDI_pivo_ADX,-0.0102
DIDI_pivo_ADX,-0.4783
DIDI_pivo_ADX,1.9333
DIDI_pivo_ADX,1.6354
DIDI_pivo_ADX,-0.1661
DIDI_pivo_ADX,-0.1534
DIDI_pivo_ADX,1.6708
DIDI_pivo_ADX,-0.0279
DIDI_pivo_ADX,0.1492
DIDI_pivo_ADX,1.464
DIDI_pivo_ADX,0.2469
DIDI_pivo_ADX,-0.6517
DIDI_pivo_ADX,-0.1053
DIDI_pivo_ADX,0.1789
DIDI_pivo_ADX,0.2577
DIDI_pivo_ADX,-0.1657
DIDI_pivo_ADX,-0.3972
DIDI_pivo_ADX,-0.4822
DIDI_pivo_ADX,-0.0063
DIDI_pivo_ADX,0.3225
DIDI_pivo_ADX,-0.3071
DIDI_pivo_ADX,-0.0932
DIDI_pivo_ADX,-0.0498
DIDI_pivo_ADX,-0.7273
DIDI_pivo_ADX,-0.963
DIDI_pivo_ADX,-0.5959
DIDI_pivo_ADX,0.0214
DIDI_pivo_ADX,-0.0922
DIDI_pivo_ADX,1.8684
DIDI_pivo_ADX,-0.6486
DIDI_pivo_ADX,-0.5085
DIDI_pivo_ADX,-0.4872
DIDI_pivo_ADX,-0.0301
DIDI_pivo_ADX,-0.7101
DIDI_pivo_ADX,-0.5068
DIDI_pivo_ADX,0.3675
DIDI_pivo_ADX,0.1613
DIDI_pivo_ADX,-0.5667
DIDI_pivo_ADX,-0.7101
DIDI_pivo_ADX,-0.4375
DIDI_pivo_ADX,-0.4333
DIDI_pivo_ADX,-0.5882
DIDI_pivo_ADX,2.9143
DIDI_pivo_ADX,2.1571
DIDI_pivo_ADX,0.4719
DIDI_pivo_ADX,-0.1412
DIDI_pivo_ADX,-0.2273
DIDI_pivo_ADX,-0.0172
DIDI_pivo_ADX,-0.4167
DIDI_pivo_ADX,0.1473
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,-1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,-1.0
IB_1R,-1.0
IB_2R,0.4055
IB_2R,2.0
IB_2R,-0.1688
IB_2R,-1.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,1.0752
IB_2R,-1.0
IB_2R,-1.0
IB_2R,-1.0
IB_3R,0.4055
IB_3R,3.0
IB_3R,-0.1688
IB_3R,-1.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,1.0752
IB_3R,-1.0
IB_3R,-1.0
IB_3R,-1.0
IB_parc2R,0.4055
IB_parc2R,1.0
IB_parc2R,-0.1688
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,1.0752
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,-1.0
DIDI_pivo_TRIX,2.0194
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.8516
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.5813
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,0.0385
DIDI_pivo_TRIX,1.8696
DIDI_pivo_TRIX,2.2598
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.621
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,0.3656
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.3199
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-0.4148
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.0975
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_ADX,-0.2534
DIDI_pivo_ADX,-0.1467
DIDI_pivo_ADX,0.5675
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,-0.3975
DIDI_pivo_ADX,-0.1218
DIDI_pivo_ADX,-0.1736
DIDI_pivo_ADX,-0.1551
DIDI_pivo_ADX,0.0719
DIDI_pivo_ADX,0.0258
DIDI_pivo_ADX,-0.0894
DIDI_pivo_ADX,0.6057
DIDI_pivo_ADX,-0.2818
DIDI_pivo_ADX,-0.5975
DIDI_pivo_ADX,0.1416
DIDI_pivo_ADX,-0.2549
DIDI_pivo_ADX,-0.047
DIDI_pivo_ADX,-0.3138
DIDI_pivo_ADX,0.151
DIDI_pivo_ADX,-0.3778
DIDI_pivo_ADX,-0.0632
DIDI_pivo_ADX,-0.1149
DIDI_pivo_ADX,0.6431
DIDI_pivo_ADX,-0.1696
DIDI_pivo_ADX,-0.1079
DIDI_pivo_ADX,-0.5651
DIDI_pivo_ADX,-0.152
DIDI_pivo_ADX,0.0383
DIDI_pivo_ADX,-0.0319
DIDI_pivo_ADX,-0.3577
DIDI_pivo_ADX,1.4682
DIDI_pivo_ADX,1.8548
DIDI_pivo_ADX,0.0757
DIDI_pivo_ADX,-0.422
DIDI_pivo_ADX,-0.0456
DIDI_pivo_ADX,-0.7488
DIDI_pivo_ADX,-0.2881
DIDI_pivo_ADX,-0.1786
DIDI_pivo_ADX,-0.2629
DIDI_pivo_ADX,-0.4092
DIDI_pivo_ADX,0.2653
DIDI_pivo_ADX,-0.183
DIDI_pivo_ADX,-0.3309
DIDI_pivo_ADX,-0.1585
DIDI_pivo_ADX,-0.6269
DIDI_pivo_ADX,-0.0721
DIDI_pivo_ADX,-0.2084
DIDI_pivo_ADX,-0.3043
DIDI_pivo_ADX,-0.2219
DIDI_pivo_ADX,0.5079
DIDI_pivo_ADX,-0.211
DIDI_pivo_ADX,-0.6692
DIDI_pivo_ADX,-0.1737
DIDI_pivo_ADX,-0.3142
DIDI_pivo_ADX,-0.5073
DIDI_pivo_ADX,-0.2308
DIDI_pivo_ADX,-0.0655
DIDI_pivo_ADX,-0.3224
DIDI_pivo_ADX,-0.96
DIDI_pivo_ADX,-0.2043
DIDI_pivo_ADX,-0.4514
DIDI_pivo_ADX,0.0143
DIDI_pivo_ADX,0.5535
DIDI_pivo_ADX,0.2326
DIDI_pivo_ADX,-0.2519
DIDI_pivo_ADX,0.2709
DIDI_pivo_ADX,-0.023
DIDI_pivo_ADX,0.0
DIDI_pivo_ADX,3.2896
DIDI_pivo_ADX,0.8896
DIDI_pivo_ADX,-0.2184
DIDI_pivo_ADX,-0.1814
DIDI_pivo_ADX,-0.4234
DIDI_pivo_ADX,-0.3051
DIDI_pivo_ADX,-0.717
DIDI_pivo_ADX,-0.4014
DIDI_pivo_ADX,-0.5347
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,-1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_2R,2.0
IB_2R,1.5916
IB_2R,0.7719
IB_2R,-1.0
IB_2R,1.0189
IB_2R,-1.0
IB_2R,0.1144
IB_2R,2.0
IB_2R,2.0
IB_2R,2.0
IB_3R,2.34
IB_3R,1.5916
IB_3R,0.7719
IB_3R,-1.0
IB_3R,1.0189
IB_3R,-1.0
IB_3R,0.1144
IB_3R,3.0
IB_3R,3.0
IB_3R,3.0
IB_parc2R,2.17
IB_parc2R,1.5916
IB_parc2R,0.7719
IB_parc2R,-1.0
IB_parc2R,1.0189
IB_parc2R,-1.0
IB_parc2R,0.1144
IB_parc2R,2.5
IB_parc2R,2.5
IB_parc2R,2.5
DIDI_pivo_TRIX,1.1344
DIDI_pivo_TRIX,3.1739
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.5686
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.9688
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.8167
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.0
DIDI_pivo_TRIX,2.5571
DIDI_pivo_TRIX,0.6792
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-0.2128
DIDI_pivo_TRIX,2.0922
DIDI_pivo_TRIX,2.0381
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.775
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,4.7009
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,0.3958
DIDI_pivo_ADX,-0.0345
DIDI_pivo_ADX,-0.1724
DIDI_pivo_ADX,0.7273
DIDI_pivo_ADX,-0.118
DIDI_pivo_ADX,0.1481
DIDI_pivo_ADX,-0.1739
DIDI_pivo_ADX,-0.0625
DIDI_pivo_ADX,0.3571
DIDI_pivo_ADX,-0.1
DIDI_pivo_ADX,0.0185
DIDI_pivo_ADX,0.0588
DIDI_pivo_ADX,-0.0741
DIDI_pivo_ADX,0.0784
DIDI_pivo_ADX,-0.4571
DIDI_pivo_ADX,-0.14
DIDI_pivo_ADX,0.1667
DIDI_pivo_ADX,0.2128
DIDI_pivo_ADX,-0.3571
DIDI_pivo_ADX,-0.2273
DIDI_pivo_ADX,-0.3
DIDI_pivo_ADX,-0.4583
DIDI_pivo_ADX,0.375
DIDI_pivo_ADX,0.3824
DIDI_pivo_ADX,-0.0333
DIDI_pivo_ADX,0.45
DIDI_pivo_ADX,1.7805
DIDI_pivo_ADX,-0.15
DIDI_pivo_ADX,-0.2381
DIDI_pivo_ADX,0.8
DIDI_pivo_ADX,-0.5429
DIDI_pivo_ADX,-0.2653
DIDI_pivo_ADX,-0.0189
DIDI_pivo_ADX,-0.1698
DIDI_pivo_ADX,-0.0638
DIDI_pivo_ADX,-0.24
DIDI_pivo_ADX,-0.3095
DIDI_pivo_ADX,0.2143
DIDI_pivo_ADX,-0.0377
DIDI_pivo_ADX,-0.2069
DIDI_pivo_ADX,-0.0357
DIDI_pivo_ADX,-0.6
DIDI_pivo_ADX,-0.4615
DIDI_pivo_ADX,0.3158
DIDI_pivo_ADX,-0.1815
DIDI_pivo_ADX,-0.1136
DIDI_pivo_ADX,-0.0208
DIDI_pivo_ADX,-0.28
DIDI_pivo_ADX,1.25
DIDI_pivo_ADX,0.4211
DIDI_pivo_ADX,-0.7857
DIDI_pivo_ADX,-0.0179
DIDI_pivo_ADX,-0.2353
DIDI_pivo_ADX,-0.0682
DIDI_pivo_ADX,-0.15
DIDI_pivo_ADX,0.1818
DIDI_pivo_ADX,4.0
DIDI_pivo_ADX,-0.4839
DIDI_pivo_ADX,-0.1525
DIDI_pivo_ADX,-0.1875
DIDI_pivo_ADX,0.0438
DIDI_pivo_ADX,-0.2971
DIDI_pivo_ADX,-0.3211
DIDI_pivo_ADX,1.1429
DIDI_pivo_ADX,0.5567
DIDI_pivo_ADX,-0.0412
DIDI_pivo_ADX,-0.2946
DIDI_pivo_ADX,-0.0798
DIDI_pivo_ADX,-0.1181
IB_1R,-1.0
IB_1R,0.4809
IB_1R,-0.1396
IB_1R,1.0
IB_2R,-1.0
IB_2R,0.4809
IB_2R,-0.1396
IB_2R,2.0
IB_3R,-1.0
IB_3R,0.4809
IB_3R,-0.1396
IB_3R,-1.0
IB_parc2R,-1.0
IB_parc2R,0.4809
IB_parc2R,-0.1396
IB_parc2R,1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.7105
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.8868
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,2.9118
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.7451
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,3.012
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,-0.0122
DIDI_pivo_TRIX,2.5476
DIDI_pivo_TRIX,-1.0
DIDI_pivo_TRIX,1.5688
DIDI_pivo_TRIX,-0.7211
DIDI_pivo_ADX,-0.1017
DIDI_pivo_ADX,-0.3333
DIDI_pivo_ADX,-0.4554
DIDI_pivo_ADX,-0.2941
DIDI_pivo_ADX,-0.5472
DIDI_pivo_ADX,-0.1039
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,1.5472
DIDI_pivo_ADX,0.1724
DIDI_pivo_ADX,-0.5814
DIDI_pivo_ADX,-0.4265
DIDI_pivo_ADX,0.1899
DIDI_pivo_ADX,-0.0149
DIDI_pivo_ADX,-0.807
DIDI_pivo_ADX,1.3137
DIDI_pivo_ADX,-0.4681
DIDI_pivo_ADX,-0.1325
DIDI_pivo_ADX,0.2478
DIDI_pivo_ADX,0.1584
DIDI_pivo_ADX,-0.5488
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,0.4375
DIDI_pivo_ADX,0.5067
DIDI_pivo_ADX,0.1046
DIDI_pivo_ADX,-0.1377
DIDI_pivo_ADX,-0.0612
DIDI_pivo_ADX,0.2291
DIDI_pivo_ADX,-1.0
DIDI_pivo_ADX,1.9975
DIDI_pivo_ADX,-0.819
DIDI_pivo_ADX,-0.0438
DIDI_pivo_ADX,-0.7345
DIDI_pivo_ADX,1.0625
DIDI_pivo_ADX,-0.4372
DIDI_pivo_ADX,0.0634
DIDI_pivo_ADX,-0.1475
DIDI_pivo_ADX,-0.1304
DIDI_pivo_ADX,0.3805
DIDI_pivo_ADX,-0.2299
DIDI_pivo_ADX,-0.4741
DIDI_pivo_ADX,-0.4626
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,1.0
IB_1R,-1.0
IB_1R,-1.0
IB_1R,-1.0
IB_1R,1.0
IB_1R,-1.0
IB_1R,-0.0174
IB_1R,1.0
IB_1R,-1.0
IB_1R,-1.0
IB_1R,-1.0
IB_1R,1.0
IB_2R,0.2646
IB_2R,-1.0
IB_2R,2.0
IB_2R,2.0
IB_2R,1.4885
IB_2R,-1.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,-0.0174
IB_2R,-1.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,-1.0
IB_2R,2.0
IB_3R,0.2646
IB_3R,-1.0
IB_3R,3.0
IB_3R,3.0
IB_3R,1.4885
IB_3R,-1.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,-0.0174
IB_3R,-1.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,-1.0
IB_3R,3.0
IB_parc2R,0.2646
IB_parc2R,-1.0
IB_parc2R,2.5
IB_parc2R,2.5
IB_parc2R,1.4885
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,-1.0
IB_parc2R,-0.0174
IB_parc2R,-1.0
IB_parc2R,-1.0
